-3.298594355583190918e-01,-2.551365494728088379e-01,-3.281499743461608887e-01,-2.438670545816421509e-01,-3.061816692352294922e-01,-2.942442595958709717e-01,1.732501685619354248e-01,2.585010528564453125e-01,-1.598060727119445801e-01,-9.503121674060821533e-02,-2.970673739910125732e-01,-1.987337023019790649e-01,-3.569733798503875732e-01,-5.530452355742454529e-02,6.170849502086639404e-02,2.458212375640869141e-01,-1.146782711148262024e-01,1.199571713805198669e-01,1.276837587356567383e-01,-1.276478469371795654e-01,-1.361284852027893066e-01,-9.641692787408828735e-02,-2.659303843975067139e-01,-1.088185310363769531e-01,3.335830867290496826e-01,-2.496181577444076538e-01,1.855568587779998779e-01,-9.624349325895309448e-02,-2.089080512523651123e-01,1.261469125747680664e-01,-1.053917109966278076e-01,2.048770636320114136e-01,1.502103917300701141e-02,-2.222222387790679932e-01,2.484124898910522461e-01,-5.628608167171478271e-02,2.742694914340972900e-01,-2.317224442958831787e-01,2.454650774598121643e-02,2.401044368743896484e-01,-1.090416014194488525e-01,2.156298607587814331e-02,2.619642019271850586e-01,1.844673305749893188e-01,1.710201054811477661e-02,-6.192542240023612976e-02,-2.642206907272338867e+00,-3.292556852102279663e-02,-3.181324005126953125e-01,-3.590376377105712891e-01,-4.567719101905822754e-01,4.907874763011932373e-02,1.433263570070266724e-01,5.707671642303466797e-01,9.686276316642761230e-02,5.424791574478149414e-02,-2.727271914482116699e-01,2.121153771877288818e-01,2.795824706554412842e-01,1.249194890260696411e-01,9.708151221275329590e-02,1.227766871452331543e-01,-1.327091455459594727e-01,-1.699842214584350586e-01,-2.074057981371879578e-02,2.355442941188812256e-01,-2.850552201271057129e-01,3.392592072486877441e-01,-5.561891794204711914e-01,3.560723364353179932e-01,-3.368549942970275879e-01,-2.378635853528976440e-01,-1.711171567440032959e-01,-3.263987600803375244e-03,-1.784187704324722290e-01,1.033199578523635864e-01,-1.136177331209182739e-01,2.120683789253234863e-01,-3.274774253368377686e-01,-1.086462289094924927e-02,-1.663079112768173218e-01,3.235051929950714111e-01,4.926697015762329102e-01,-1.150312498211860657e-01,3.257043659687042236e-01,7.380681484937667847e-02,-3.191260099411010742e-01,1.522542685270309448e-01,8.678585290908813477e-04,5.631327629089355469e-01,-2.405495345592498779e-01,1.545393764972686768e-01,-2.843100726604461670e-01,2.651550471782684326e-01,4.558466076850891113e-01,-1.620961129665374756e-01,6.758267059922218323e-03,-6.283364444971084595e-02,4.099839329719543457e-01,3.528823256492614746e-01,6.958432495594024658e-04,-3.849018216133117676e-01,1.561457216739654541e-01,-5.335471034049987793e-01,-1.266422867774963379e-02,-8.490833640098571777e-02,-3.368550539016723633e-01,-2.424940019845962524e-01,8.128512650728225708e-03,-2.444100856781005859e+00,3.780483305454254150e-01,1.668448448181152344e-01,2.498993277549743652e-02,-5.202008485794067383e-01,-2.740523219108581543e-02,2.969463467597961426e-01,3.065349161624908447e-01,7.989421486854553223e-02,4.116838797926902771e-02,-2.270362973213195801e-01,-1.198282465338706970e-01,7.168302536010742188e-01,1.299681067466735840e-01,2.302722260355949402e-02,-1.078294664621353149e-01,3.370988070964813232e-01,1.315354108810424805e-01,4.278127253055572510e-01,3.640477657318115234e-01,1.426144838333129883e-01,2.957646846771240234e-01,4.126830399036407471e-01,3.119747340679168701e-01,-2.047210335731506348e-01,-3.762515187263488770e-01,2.153385281562805176e-01,-6.698302924633026123e-02,-1.827621012926101685e-01,-4.251805841922760010e-01,1.489782482385635376e-01,-3.638527095317840576e-01,-2.156801968812942505e-01,-2.746979951858520508e+00,2.180406004190444946e-01,6.631479263305664062e-01,3.027291297912597656e-01,-1.430315822362899780e-01,-2.128306478261947632e-01,1.033468246459960938e-01,4.065212905406951904e-01,1.962250471115112305e-01,2.108926326036453247e-01,-2.356984019279479980e-01,1.102842837572097778e-01,-3.048234581947326660e-01,1.590003669261932373e-01,-2.257774025201797485e-02,3.552049770951271057e-02,-4.024108499288558960e-02,6.319646537303924561e-02,3.472291231155395508e-01,1.104269176721572876e-03,-1.739099323749542236e-01,-2.518743276596069336e-01,-9.297057054936885834e-03,1.818888336420059204e-01,2.812059521675109863e-01,1.675769388675689697e-01,1.489952355623245239e-01,1.239187642931938171e-02,-2.517971694469451904e-01,-3.115667104721069336e-01,3.824858963489532471e-01,-2.441954240202903748e-02,8.608625084161758423e-02,6.644263118505477905e-02,-9.030981361865997314e-02,-9.416256099939346313e-03,3.480116724967956543e-01,-9.641580283641815186e-02,-1.560721695423126221e-01,4.024930894374847412e-01,2.694315612316131592e-01,2.296731807291507721e-03,1.097401306033134460e-01,4.464320838451385498e-02,3.264469802379608154e-01,-4.611913561820983887e-01,-7.676351070404052734e-02,1.244136914610862732e-01,-1.774624288082122803e-01,-1.682801246643066406e-01,-8.132060617208480835e-02,-2.689570188522338867e-01,4.041323959827423096e-01,9.577395021915435791e-02,-1.617302447557449341e-01,-4.175644516944885254e-01,2.158931270241737366e-02,1.256338357925415039e-01,-2.172967642545700073e-01,-7.061664760112762451e-02,-1.448715925216674805e-01,1.113529205322265625e-01,9.002180397510528564e-02,3.386116027832031250e+00,-1.613104790449142456e-01,7.857769727706909180e-02,-7.699651271104812622e-02,1.073306798934936523e-01,-3.897449746727943420e-02,2.695802450180053711e-01,-2.374903112649917603e-02,-1.232003495097160339e-01,5.229312181472778320e-01,5.905270949006080627e-02,1.735509783029556274e-01,2.400568425655364990e-01,1.150333136320114136e-01,-6.803075224161148071e-02,3.358915150165557861e-01,-3.441480919718742371e-02,-2.441096119582653046e-02,3.349641859531402588e-01,-2.690393328666687012e-01,5.421304106712341309e-01,2.222928851842880249e-01,5.086680650711059570e-01,6.976926326751708984e-01,-1.200171351432800293e+00,2.533250451087951660e-01,-2.637898921966552734e-01,7.852836698293685913e-02,9.051801264286041260e-02,-2.142342180013656616e-01,-1.983609236776828766e-02,4.637184739112854004e-02,2.561054527759552002e-01,1.302110552787780762e-01,-4.233555868268013000e-02,1.506742089986801147e-03,3.724437952041625977e-01,7.285759598016738892e-02,2.897205576300621033e-02,-5.511861294507980347e-02,5.087846890091896057e-02,-2.451926656067371368e-02,-7.580333948135375977e-02,2.191204726696014404e-01,-2.291361391544342041e-01,2.121089994907379150e-01,3.052989244461059570e-01,-2.771530672907829285e-02,-3.330771625041961670e-01,3.829751163721084595e-03,2.894983440637588501e-02,-6.721291691064834595e-03,-3.875266015529632568e-02,-1.772987395524978638e-01,4.139850735664367676e-01,-2.575024366378784180e-01,-8.466342836618423462e-02,-8.069814741611480713e-02,1.496258378028869629e-01,-3.874137699604034424e-01,-2.589070796966552734e-01,-7.868521660566329956e-02,-2.113780006766319275e-03,3.217380940914154053e-01,1.071035861968994141e-02,-3.241114616394042969e-01,-5.350656509399414062e-01,-4.041267633438110352e-01,-3.681994438171386719e+00,-2.633304595947265625e-01,-2.048362046480178833e-01,1.098582521080970764e-01,2.935063242912292480e-01,-2.508220672607421875e-01,-8.349763602018356323e-02,-1.488524302840232849e-02,2.385294139385223389e-01,-2.313316613435745239e-01,3.710702359676361084e-01,-1.019432991743087769e-01,8.003334701061248779e-02,1.429745852947235107e-01,-5.199996232986450195e-01,1.168713867664337158e-01,-5.691164359450340271e-02,-3.189190626144409180e-01,-4.190555214881896973e-02,-4.800834655761718750e-01,-4.590652510523796082e-02,1.407941132783889771e-01,1.143273115158081055e-01,1.430348455905914307e-01,1.019959226250648499e-01,-4.390810802578926086e-02,-4.785436987876892090e-01,-4.183433055877685547e-01,-2.353827059268951416e-01,-1.043852418661117554e-01,8.971412479877471924e-02,-3.643858730792999268e-01,9.349344670772552490e-02,-2.954134345054626465e-01,-1.122946888208389282e-01,-2.365388154983520508e+00,3.471762537956237793e-01,-3.857327997684478760e-02,-7.594843208789825439e-02,-1.269429922103881836e-01,-1.256916821002960205e-01,2.457411289215087891e-01,-1.833838820457458496e-01,9.542481601238250732e-02,-2.327294647693634033e-02,2.706315927207469940e-02,-3.341098129749298096e-01,-2.096213996410369873e-01,3.309677243232727051e-01,1.770539879798889160e-01,1.750888526439666748e-01,1.894410997629165649e-01,2.180425450205802917e-02,1.325124800205230713e-01,3.150473907589912415e-02,5.184615403413772583e-02,-6.850914657115936279e-02,-8.895803987979888916e-02,-4.385142028331756592e-02,1.960202008485794067e-01,2.362976074218750000e-01,-4.988397061824798584e-01,2.058796212077140808e-02,-2.087961733341217041e-01,-4.780465662479400635e-01,-4.402264952659606934e-03,-2.730059921741485596e-01,2.755494713783264160e-01,-2.149737477302551270e-01,-3.741788268089294434e-01,-6.585403531789779663e-02,1.700803786516189575e-01,1.492616236209869385e-01,4.976837038993835449e-01,-1.459075808525085449e-01,-1.514329314231872559e-01,1.112806677818298340e+00,1.901858448982238770e-01,-5.124829709529876709e-02,4.965825974941253662e-01,1.237322688102722168e-01,6.560388952493667603e-03,-2.448973655700683594e-01,1.412297040224075317e-01,3.224330767989158630e-02,-3.187490105628967285e-01,1.342736184597015381e-01,1.193469405174255371e+00,1.256874296814203262e-02,1.638397872447967529e-01,-3.536691069602966309e-01,1.929665952920913696e-01,-2.257401347160339355e-01,5.192517116665840149e-02,4.760485589504241943e-01,5.767079591751098633e-01,-3.009162247180938721e-01,3.452121615409851074e-01,-5.359569787979125977e-01,7.002986222505569458e-02,-3.882207572460174561e-01,-2.264427579939365387e-02,-1.846937835216522217e-01,4.281685128808021545e-02,-5.249353125691413879e-02,-2.852963507175445557e-01,4.805179238319396973e-01,-2.049525380134582520e-01,-9.354375600814819336e-01,-6.546624004840850830e-02,-4.436164796352386475e-01,1.681331843137741089e-01,-8.864997327327728271e-02,-7.871306687593460083e-02,-1.794652938842773438e-01,-4.291855096817016602e-01,-3.472623229026794434e-01,-1.946596950292587280e-01,3.771280646324157715e-01,-5.021858215332031250e-02,-8.005665615200996399e-03,-1.882327534258365631e-02,7.077599316835403442e-02,-4.724290668964385986e-01,7.251073420047760010e-02,-1.294735521078109741e-01,3.138325214385986328e-01,1.009496375918388367e-01,2.264213562011718750e-01,-1.454873532056808472e-01,1.216189265251159668e-01,5.122489929199218750e-01,-9.228402972221374512e-01,2.103834152221679688e-01,-1.323444098234176636e-01,1.584324985742568970e-01,-3.203562200069427490e-01,-1.008032038807868958e-01,-4.650170356035232544e-02,-3.818320631980895996e-01,3.012633137404918671e-02,-5.029054880142211914e-01,4.509906172752380371e-01,3.660558760166168213e-01,1.828798204660415649e-01,-2.873628437519073486e-01,4.227199852466583252e-01,-2.322888001799583435e-02,-2.476523220539093018e-01,8.421908020973205566e-01,5.581074953079223633e-01,-1.382323205471038818e-01,1.775982379913330078e-01,4.352121055126190186e-01,-4.788198322057723999e-02,2.441727817058563232e-01,6.443550437688827515e-02,-1.650844812393188477e-01,4.464633762836456299e-03,-1.830742806196212769e-01,-1.519036740064620972e-01,1.471161991357803345e-01,-1.144206896424293518e-01,-1.739569455385208130e-01,-6.483758240938186646e-02,-1.138125658035278320e-01,-9.530748426914215088e-02,-3.259653449058532715e-01,-5.053020715713500977e-01,2.112940885126590729e-02,-3.296523392200469971e-01,-1.443330794572830200e-01,6.961361169815063477e-01,3.884575664997100830e-01,-1.764845103025436401e-01,4.347175061702728271e-01,1.764725744724273682e-01,-2.126695066690444946e-01,5.617321282625198364e-02,-9.853243082761764526e-02,3.532425165176391602e-01,2.448134720325469971e-01,4.355914890766143799e-02,-2.302376553416252136e-02,3.810807168483734131e-01,1.590727418661117554e-01,-1.859292089939117432e-01,2.165017277002334595e-01,-2.953817248344421387e-01,2.260687202215194702e-01,-8.083933591842651367e-02,5.540542677044868469e-02,4.319295287132263184e-03,-7.414494454860687256e-02,-1.998696625232696533e-01,1.247441321611404419e-01,4.099652469158172607e-01,-1.378058195114135742e+00,1.057966612279415131e-02,2.605824470520019531e-01,-2.426268458366394043e-01,-5.467168614268302917e-02,1.457180976867675781e-01,-6.732831895351409912e-02,2.769711911678314209e-01,-1.810925155878067017e-01,-8.168350160121917725e-02,-4.973177611827850342e-02,1.148669049143791199e-01,2.507996261119842529e-01,-2.953885123133659363e-02,1.805243194103240967e-01,6.227795034646987915e-02,1.126170307397842407e-01,2.210286855697631836e-01,1.782830655574798584e-01,1.258377730846405029e-01,-3.163509070873260498e-02,4.994579553604125977e-01,6.428179889917373657e-02,-4.712284728884696960e-02,-2.479320019483566284e-02,2.786287665367126465e-01,-1.512686461210250854e-01,3.051089942455291748e-01,5.861682444810867310e-02,1.857680529356002808e-01,2.010277938097715378e-03,-3.305279016494750977e-01,-8.145388364791870117e-01,-2.650288343429565430e-01,7.723207771778106689e-02,2.914913743734359741e-02,8.245500177145004272e-02,-3.406505584716796875e-01,4.624785780906677246e-01,4.384588003158569336e-01,-4.966967105865478516e-01,2.439675033092498779e-01,1.341414451599121094e-01,-4.475795850157737732e-02,5.129812955856323242e-01,-6.471779197454452515e-02,-1.678118854761123657e-01,1.183173060417175293e-01,-4.613026976585388184e-02,-2.410120964050292969e-01,-5.970013886690139771e-02,-7.003259658813476562e-01,2.336856350302696228e-02,-7.600016891956329346e-03,6.931868195533752441e-02,-4.929915070533752441e-02,1.252141594886779785e-01,-6.141281127929687500e-02,-1.766162961721420288e-01,-1.847171187400817871e-01,4.310772418975830078e-01,-7.024544477462768555e-02,-9.590913355350494385e-02,3.739284276962280273e-01,-3.605891764163970947e-01,-8.826497793197631836e-01,-1.738435328006744385e-01,6.962257623672485352e-02,6.053177639842033386e-02,1.510090939700603485e-02,5.189487338066101074e-01,-2.465474605560302734e-02,-1.462076008319854736e-01,-3.056405186653137207e-01,-5.274780988693237305e-01,2.895954251289367676e-01,-1.106690615415573120e-02,-1.507629007101058960e-01,1.260186880826950073e-01,-6.979082524776458740e-02,1.055839508771896362e-01,-3.880669176578521729e-01,-3.599693998694419861e-02,-9.236829727888107300e-02,-1.020943522453308105e-01,6.081448495388031006e-02,-2.911547720432281494e-01,-6.522522121667861938e-02,4.881644994020462036e-02,1.066375821828842163e-01,-2.939310669898986816e-01,-2.130636572837829590e-01,1.844760328531265259e-01,2.019329816102981567e-01,1.206279471516609192e-01,-2.960917055606842041e-01,-3.684156388044357300e-02,5.450436100363731384e-02,3.619905114173889160e-01,-2.260006070137023926e-01,-1.052031144499778748e-01,5.638955831527709961e-01,6.203179433941841125e-02,3.930705487728118896e-01,2.380568236112594604e-01,2.276010215282440186e-01,2.600226998329162598e-01,4.568537697196006775e-02,-3.315201401710510254e-01,-3.779537081718444824e-01,5.113930627703666687e-02,1.590476036071777344e-01,5.545227229595184326e-02,-1.700932681560516357e-01,5.446279793977737427e-02,-1.322693228721618652e-01,1.005638837814331055e-01,-1.500472705811262131e-02,1.890061020851135254e+00,2.884247899055480957e-01,-2.024602890014648438e-02,1.693831980228424072e-01,2.014714181423187256e-01,1.718971878290176392e-01,1.667037233710289001e-02,1.869226992130279541e-01,9.828777983784675598e-03,1.535381823778152466e-01,-1.960716992616653442e-01,2.256162613630294800e-01,-8.432816714048385620e-02,1.062809899449348450e-01,1.518426239490509033e-01,1.144905388355255127e-01,1.791353225708007812e-01,1.178365945816040039e-02,-5.608344674110412598e-01,-2.584859356284141541e-02,-3.063527345657348633e-01,4.696865975856781006e-01,4.566085934638977051e-01,-1.173072829842567444e-01,-1.209103316068649292e-01,4.766463488340377808e-02,2.421081811189651489e-01,-2.409916818141937256e-01,-2.215504832565784454e-02,1.432075202465057373e-01,-1.553747802972793579e-01,3.216237723827362061e-01,3.261046111583709717e-01,1.401399821043014526e-01,-1.838316321372985840e-01,1.061698049306869507e-02,5.095475912094116211e-02,-1.879871785640716553e-01,1.183483451604843140e-01,-6.919606029987335205e-02,1.214577909559011459e-02,-3.705925345420837402e-01,5.218340158462524414e-01,9.302911907434463501e-02,-2.066834270954132080e-01,5.645940899848937988e-01,2.646835893392562866e-02,-3.574989438056945801e-01,1.877224594354629517e-01,2.736834287643432617e-01,2.711181901395320892e-02,3.435558825731277466e-02,-2.186458557844161987e-02,2.976342439651489258e-01,-1.383808255195617676e-01,-1.793823242187500000e-01,9.971936792135238647e-02,9.943602979183197021e-02,1.134326234459877014e-01,1.687796115875244141e-01,3.218135535717010498e-01,4.074389636516571045e-01,3.658299148082733154e-02,-2.332644909620285034e-02,-8.389417827129364014e-02,4.650439321994781494e-02,-2.029968649148941040e-01,3.976272344589233398e-01,-6.128130108118057251e-02,1.571668386459350586e-01,3.161047995090484619e-01,3.684846162796020508e-01,3.337716460227966309e-01,3.394272029399871826e-01,2.976323962211608887e-01,1.587101370096206665e-01,3.988570272922515869e-01,6.143552809953689575e-02,-4.090938717126846313e-02,-2.364621162414550781e+00,2.693749964237213135e-01,2.335596680641174316e-01,4.072504341602325439e-01,-3.990107029676437378e-02,1.953352391719818115e-01,2.596381008625030518e-01,4.373741522431373596e-02,1.848358660936355591e-01,-5.580063909292221069e-02,6.865604221820831299e-02,2.033779621124267578e-01,4.011732339859008789e-01,-2.310493215918540955e-02,4.487616568803787231e-02,-1.726090759038925171e-01,2.175111621618270874e-01,2.142510935664176941e-02,1.561465859413146973e-01,-3.454523384571075439e-01,-1.805149167776107788e-01,-1.433721482753753662e-01,1.004955992102622986e-01,-2.111309766769409180e-01,-5.250412225723266602e-01,-2.227374464273452759e-01,-1.721929609775543213e-01,-1.208914145827293396e-01,1.889881938695907593e-01,3.703038692474365234e-01,-1.568955630064010620e-01,2.114217430353164673e-01,-2.750222086906433105e-01,1.076729223132133484e-01,4.815533757209777832e-04,-5.838602781295776367e-03,9.913786500692367554e-02,-2.071919143199920654e-01,3.799710869789123535e-01,2.937581837177276611e-01,-3.151046633720397949e-01,4.379035234451293945e-01,-2.544779479503631592e-01,3.108060956001281738e-01,-6.600914895534515381e-02,-2.031372040510177612e-01,4.598157107830047607e-01,-1.384379118680953979e-01,4.320263862609863281e-01,-2.141046375036239624e-01,-1.164761856198310852e-01,4.125261306762695312e-01,3.151198029518127441e-01,4.081586003303527832e-02,-9.067712724208831787e-02,-1.614461690187454224e-01,1.669020354747772217e-01,-6.524153798818588257e-02,4.919024929404258728e-02,-3.507982492446899414e-01,4.045563191175460815e-02,-2.804611325263977051e-01,-1.725291460752487183e-02,2.520183026790618896e-01,3.974206000566482544e-02,-1.023943126201629639e-01,4.093017801642417908e-02,1.861052066087722778e-01,-2.606340348720550537e-01,-1.390479505062103271e-01,-1.061158925294876099e-01,3.107756674289703369e-01,1.288511902093887329e-01,1.006262600421905518e-01,3.699834346771240234e-01,4.348624870181083679e-02,1.148876398801803589e-01,3.900695741176605225e-01,2.044796198606491089e-01,2.090444415807723999e-01,-4.467314481735229492e-02,-5.180969238281250000e-01,1.352167576551437378e-01,-1.609261035919189453e-01,4.045839011669158936e-01,-7.619824409484863281e+00,-2.647595107555389404e-02,-1.859512180089950562e-01,-2.573631107807159424e-01,-1.147602051496505737e-01,-3.248804509639739990e-01,2.488601021468639374e-02,-1.830670982599258423e-01,4.923529177904129028e-02,-1.974301934242248535e-01,4.259974509477615356e-02,3.269856870174407959e-01,3.711050003767013550e-02,-2.350816875696182251e-01,-3.495888411998748779e-02,5.741754174232482910e-01
